Molecule ChEMBL ID,SMILES
CHEMBL4552354,Cc1nccc(COC(=O)N2C[C@@H]3[C@@H](CNC(=O)c4ccc5[nH]nnc5c4)[C@@H]3C2)n1
CHEMBL58757,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2
CHEMBL143993,CCc1c(O)noc1C1CCNCC1
CHEMBL183581,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1cccnc1
CHEMBL315351,C#CCCCn1ncc2c(N)c(C(=O)OCC=C)c(C)nc21
CHEMBL13994,c1ccc(-c2nnc3c4ccccc4c(N4CCCCC4)nn23)cc1
CHEMBL278449,CCN(CC)c1nn2c(-c3ccccc3)nnc2c2ccccc12
CHEMBL74589,O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL72505,O=C(NNc1ccccc1)C(=O)c1c[nH]c2ccccc12
CHEMBL262250,CN(NC(=O)C(=O)c1c[nH]c2ccccc12)c1ccccc1
CHEMBL13860,CCNc1nn2c(-c3ccccc3)nnc2c2ccccc12
CHEMBL3589752,Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cc1F
CHEMBL148858,O=C(NCc1ccc(O)c(O)c1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL356828,O=C(Nc1ccccc1)C(=O)c1c[nH]c2ccccc12
CHEMBL71359,O=c1oc2ccccc2c2nc(-c3ccc(Cl)cc3)nn12
CHEMBL303152,[O-][n+]1nc2c(-c3ccsc3)cnn2c2cc(Cl)ccc21
CHEMBL1518572,CCOC(=O)c1ncc2[nH]c3ccc(OCc4ccccc4)cc3c2c1COC
CHEMBL12,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
CHEMBL479084,Cc1cccc(C(NC(=O)CNC(=O)c2ccc(F)cc2)c2ccccc2)c1
CHEMBL4521594,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1
CHEMBL182710,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1ccccc1C(F)(F)F
CHEMBL315703,C=CCNC(=O)c1cnc2c(cnn2CCCCC)c1O
CHEMBL87646,Nc1c2c(nc3sc4c(c13)CCCCC4)CCCC2=O
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
CHEMBL49388,CCNC(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL4580220,CCc1ccccc1C(=O)Nc1n[nH]c2c(C)c(F)c(C3C(C#N)=C(C)N(C)C(C)=C3C#N)cc12
CHEMBL4552354,Cc1nccc(COC(=O)N2C[C@@H]3[C@@H](CNC(=O)c4ccc5[nH]nnc5c4)[C@@H]3C2)n1
CHEMBL299431,CSC(=O)N1c2ccccc2-n2cnc(-c3noc(C4CC4)n3)c2C1(C)C
CHEMBL87217,CC#CCCn1ncc2c(N)c(C(=O)OCC)c(C)nc21
CHEMBL3590047,Cc1c(Oc2ccc(F)cc2)c(OC(C)C)nn1-c1ccc(C2CC2)cn1
CHEMBL4518342,CC(C)CC(=O)N1CCc2nc(-c3ccc(Br)cc3)nc(N(C)Cc3ccccc3)c2C1
CHEMBL4456123,CS(=O)(=O)c1cc(C2(NC(=O)c3cncc4c3cnn4-c3ccc(F)cc3)CC2)ccn1
CHEMBL11863,CC(=O)c1cc2c3ccccc3nc-2c[nH]1
CHEMBL521901,O=C(N[C@@H]1CCc2ccccc21)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL309378,[N-]=[N+]=Nc1ccc(/C(N)=N/CCCC(=O)O)cc1
CHEMBL4560241,CN(C)C(=O)Cn1cc(-c2nc(C3(c4ccc(-c5cnc(N)nc5)cc4)CC3)no2)cn1
CHEMBL4531220,CCS(=O)(=O)c1cc2cc(C[C@@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1
CHEMBL4526341,Cn1cncc1[C@@](O)(COc1ccc(C#N)cc1-c1ccc(OC(F)(F)F)cc1)c1ccc(C#N)cc1
CHEMBL4445645,C[C@@H]1CN(c2ncc(Cl)c(Nc3ccc4c(c3)n(CCC(C)(C)O)c(=O)n4C)n2)C[C@H](C)C1(F)F
CHEMBL3623630,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)[C@H](c2cc(OC)c(OC)c(OC)c2)C2CCCCC2)c2cccc(OCCN3CCOCC3)c2)cc1OC
CHEMBL4552180,Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C(C)(C)C)cc1
CHEMBL448,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
CHEMBL13080,COC(=O)CC(C(=O)Oc1c(OC)cccc1OC)N1CCCCC1
CHEMBL350675,C[n+]1cccc(C(=O)[O-])c1
CHEMBL2205833,OC12C3C4CC5C6C4C1C6C(C53)N2Cc1cccnc1
CHEMBL476557,O=C(CNC(=O)c1ccc(F)cc1)NC(c1cccc(F)c1)c1cccc(F)c1
CHEMBL3144700,COc1cccc2ncc3c(=O)n(-c4ccccc4)[nH]c3c12
CHEMBL318370,CCSc1ccc(-c2cnccn2)c2c1C(=O)CC(C)C2
CHEMBL72505,O=C(NNc1ccccc1)C(=O)c1c[nH]c2ccccc12
CHEMBL450627,CCC1CCc2nc3c(c(N)c2C1=O)c1ccccc1n3C
CHEMBL286594,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2
CHEMBL286594,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2
CHEMBL7113,Oc1c(-c2ccccc2)nnc2nc3ccccc3n12
CHEMBL407,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
CHEMBL358147,O=C(NCc1cccc(Cl)c1)C(=O)c1c[nH]c2ccccc12
CHEMBL292092,COc1ccc(OCCF)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1
CHEMBL452,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
CHEMBL2170610,CC(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1
CHEMBL315700,CCOC(=O)c1c(C)nc2c(cnn2CC)c1NC
CHEMBL4082756,Cc1cc(-n2nc(Cc3cc(F)cc(C(F)(F)F)c3)nc2C)ccc1C(N)=O
CHEMBL434788,COc1c(C(C)C)cccc1C(C)C
CHEMBL4639128,COCc1nc2cnc3cc(-c4c(C)noc4C)c(OC[C@H]4CCNC4)cc3c2n1[C@H](C)c1ccccc1
CHEMBL344308,Cn1cc(C(=O)C(=O)NCc2ccc(Cl)cc2)c2ccccc21
CHEMBL4558518,CC(C)(C)OC(=O)N1CCCC1CNC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1
CHEMBL371300,C[C@H](N)Cn1ncc2ccc(O)cc21
CHEMBL911,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
CHEMBL911,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
CHEMBL3337894,COc1cccc(CNC(=O)c2nc3scc(COCc4ccc(C(=O)O)cc4)c3c(=O)[nH]2)c1
CHEMBL11709,CCOC(=O)c1cc2c3ccccc3nc-2c[nH]1
CHEMBL20297,COc1nc2nc(C(=O)c3ccccc3)cn2c2c1CCC(C)C2
CHEMBL277407,O=C(OC1CCCCC1)c1cn2c(n1)sc1ccccc12
CHEMBL149042,O=C(Nc1ccccc1)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL306310,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccccc23)cc1
CHEMBL96,NCCCC(=O)O
CHEMBL298365,O=C(c1ccc[nH]1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL3144702,O=c1c2cnc3cccc(OCc4ccccc4)c3c2[nH]n1-c1ccccc1
CHEMBL286594,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2
CHEMBL123802,CN(NC(=O)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12)c1ccccc1
CHEMBL20113,CCc1c(SC)nc2nc(C(=O)c3ccccc3)cn2c1C
CHEMBL74589,O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL55777,COc1ccc(-c2cc(-c3nc(C)no3)c(=O)n(C)c2-c2ccncc2)cc1
CHEMBL76768,O=C(O)C1=CCCNC1
CHEMBL322313,Oc1c(-c2ccsc2)cnc2c(-c3cccc(C(F)(F)F)c3)cnn12
CHEMBL74448,O=C(NNc1ccc([N+](=O)[O-])cc1)C(=O)c1c[nH]c2ccccc12
CHEMBL69448,N#[N+]c1nc(CC(=O)[O-])cs1
CHEMBL322313,Oc1c(-c2ccsc2)cnc2c(-c3cccc(C(F)(F)F)c3)cnn12
CHEMBL4445670,CN1CCN(c2cnc3c(C4CCN(C(=O)c5ccc(OC(F)(F)F)cc5N)CC4)ncnc3c2)CC1
CHEMBL451,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1
CHEMBL3577885,C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1
CHEMBL75306,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)cc1
CHEMBL2334661,O=C(O)c1c(O)cccc1CCc1ccc2ccccc2c1
CHEMBL144718,Oc1noc(C2CCNCC2)c1Cc1ccc2ccccc2c1
CHEMBL379949,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL148451,CCOC(=O)CNC(=O)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL4564126,Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2cnccc21
CHEMBL306833,N#[N+]c1cccc(S(=O)(=O)[O-])c1
CHEMBL62956,NCC(CCC(=O)O)c1ccc(Cl)cc1
CHEMBL3144739,COc1ccc(-n2[nH]c3c(cnc4ccccc43)c2=O)cc1
CHEMBL4543048,N=c1ccc(-c2ccc([N+](=O)[O-])cc2)nn1CCCC(=O)O
CHEMBL21030,COc1nc2nc(C(=O)c3ccccc3)cn2c(C)c1OC
CHEMBL145854,O=C(NC(Cc1ccc(O)cc1)C(=O)O)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL105231,Oc1c(-c2ccsc2)cnc2c(-c3ccc4ccccc4c3)cnn12
CHEMBL146415,O=C(O)CNC(=O)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL422344,CN(C)[C@@H]1Cc2cccc3nc(O)n(c23)C1
CHEMBL3590047,Cc1c(Oc2ccc(F)cc2)c(OC(C)C)nn1-c1ccc(C2CC2)cn1
CHEMBL62361,NCC[C@H](CC(=O)O)c1ccc(Cl)cc1
CHEMBL298886,CN(C)C(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccc(Cl)cc21
CHEMBL4873077,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1
CHEMBL31796,O=C(C(=O)N1Cc2ccccc2C1)c1c[nH]c2ccccc12
CHEMBL49278,CN(C)C(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccc(F)cc21
CHEMBL308760,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)cc1OC
CHEMBL183157,COC(=O)c1c(SC)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N
CHEMBL439945,Clc1ccc2c(c1)[nH]c1c3c4ccccc4nc-3c[nH]c12
CHEMBL273456,COCCN(CCOC)c1nn2c(-c3ccc(OC)cc3)nnc2c2ccccc12
CHEMBL131516,N=c1ccc(-c2ccc(Cl)cc2)nn1CCCC(=O)O
CHEMBL275315,CC(C)(C)Nc1nn2c(-c3ccccc3)nnc2c2ccccc12
CHEMBL13621,CCN(C)c1nn2c(-c3ccccc3)nnc2c2ccccc12
CHEMBL74709,O=C(NCc1ccc(Cl)cc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL332059,Cc1ccc(NNC(=O)C(=O)c2c[nH]c3ccccc23)cc1
CHEMBL1971943,Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12
CHEMBL277617,CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1CC
CHEMBL4534005,COc1cc(-c2cn(C3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1
CHEMBL146405,COc1ccc(NC(=O)C(=O)c2c[nH]c3ccccc23)cc1
CHEMBL286594,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2
CHEMBL73416,CCCC(=O)N(C)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12
CHEMBL13280,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
CHEMBL3358954,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1
CHEMBL526,CC(C)c1cccc(C(C)C)c1O
CHEMBL523,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1
CHEMBL58757,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2
CHEMBL364173,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1cccs1
CHEMBL95760,CC1CC(=O)c2c(SCc3cn[nH]n3)ccc(-c3nccs3)c2C1
CHEMBL71461,Nc1nc(CC(=O)O)c[nH]1
CHEMBL296961,CC(C)(C)c1nc(-c2ncn3c2CN(C(=O)N2CCCC2)c2ccccc2-3)no1
CHEMBL282317,Cc1nnc(CNC(=O)CCCN)n1-c1ccc(Cl)cc1C(=O)c1ccccc1
CHEMBL103623,O=C(O)C1=CCCN(CCC=C(c2ccccc2)c2ccccc2)C1
CHEMBL12,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
CHEMBL127135,O=C(NCc1ccc(F)cc1)C(=O)c1c[nH]c2ccccc12
CHEMBL357844,COc1cccc(CNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)c1
CHEMBL56746,COC(=O)c1cc(-c2ccc(OC)cc2)c(-c2ccc(N(C)C)cc2)n(C)c1=O
CHEMBL85228,CCCCCn1ncc2c(N)c(C(=O)N(CC)CCC)cnc21
CHEMBL158032,C[C@]1(CC#N)CCC2C(CC[C@H]3C[C@H](O)CC[C@]23C)C1
CHEMBL342331,O=C(NCc1cccc(Cl)c1)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL302213,NC[C@@H](CC(=O)O)c1ccc(Cl)cc1
CHEMBL345458,CN(C)[C@@H]1Cc2cccc3ncn(c23)C1
CHEMBL481537,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1
CHEMBL3797887,C[C@@H](c1cccc(C#N)c1)n1cc(Cl)cc(C(N)=O)c1=N
CHEMBL3799292,C[C@H](c1cccc(C#N)c1)n1cc(Cl)cc(C(N)=O)c1=N
CHEMBL48485,O=C(N1CCCC1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2cccc(Cl)c21
CHEMBL63354,O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12
CHEMBL211350,NCCCCc1nonc1O
CHEMBL303214,N#[N+]c1cc[n+]([O-])cc1
CHEMBL3137331,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1
CHEMBL49538,CC1(C)c2c(-c3noc(C4CC4)n3)ncn2-c2ccccc2N1C(=O)N1CCCC1
CHEMBL358147,O=C(NCc1cccc(Cl)c1)C(=O)c1c[nH]c2ccccc12
CHEMBL3617968,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N[C@@H]1c1ccc(C#N)nc1
CHEMBL111612,CCCCN(CCCC)C(=O)CN1C[C@H](c2cc(OC)c3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1CC(C)(C)CCC
CHEMBL3358954,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1
CHEMBL355210,CC(=O)c1cc(C)c(C)c(C#N)c1N
CHEMBL273481,NCc1cc(O)no1
CHEMBL146364,COC(=O)C(Cc1ccc(O)cc1)NC(=O)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL3701197,CCC(=N\O)/C(C)=C/c1ccc(F)c(C)c1
CHEMBL4588900,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)CC5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(=O)C(C)C)n3)nc2c1C
CHEMBL3086284,CNC(=N)NCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)NNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](Cc1ccncc1)NC(=O)[C@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
CHEMBL52519,COC(CNCC(=O)Oc1c(C(C)C)cccc1C(C)C)OC
CHEMBL20037,CCc1cc(OC)nc2nc(C(=O)c3ccccc3)cn12
CHEMBL133914,C#Cc1ccc2c(c1)C(=O)N1CC[C@H]1c1c(-c3nc(-c4ccccc4)no3)ncn1-2
CHEMBL4530740,C[C@H](NC(=O)c1cnc2n1[C@](C)(Cc1ccc(C#N)cc1)C(=O)N2c1cc(Cl)c(F)c(Cl)c1)C(=O)NC1(c2ccccn2)CC1
CHEMBL57165,CC(C)c1cc(N)cc(C(C)C)c1O
CHEMBL52978,CCCN(CCC)CC(=O)Oc1c(C(C)C)cccc1C(C)C
CHEMBL54720,c1ccc(CN2CCN(c3nc4ccsc4n4cccc34)CC2)cc1
CHEMBL58757,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2
CHEMBL1800685,O=C(O)c1cc(-c2ccc(C3CCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1
CHEMBL320406,Oc1c(-c2ccsc2)cnc2c(Cc3ccccc3)cnn12
CHEMBL211542,NCCCc1nonc1O
CHEMBL145881,O=C(NCc1cccc(O)c1)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL146434,COc1cccc(CNC(=O)C(=O)c2c[nH]c3ccc(Cl)cc23)c1
CHEMBL4585243,O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1C(=O)c1ccc(OCCC2CCOCC2)cc1
CHEMBL4518706,CN(c1ccnc(CNc2nc(Nc3ccc4c(c3)CC(=O)N4)ncc2C(F)(F)F)n1)S(C)(=O)=O
CHEMBL4516982,CCOCCn1cc(C(=O)Nc2ccc(-n3nc(-c4cccnc4)cc3C(F)(F)F)cn2)ccc1=O
CHEMBL4638939,CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1O[C@@H](CF)[C@@H]2c1ccccc1
CHEMBL359769,CSc1ccc(-c2c(SC)nn(-c3c(Cl)cc(C(F)(F)F)cc3Cl)c2N)cc1
CHEMBL4539555,CS(=O)(=O)NCC[C@H](NC(=O)c1cncc2c1cnn2-c1ccc(F)cc1)c1ccnc(S(C)(=O)=O)c1
CHEMBL4516471,O=C(N[C@H]1CCCCC/C=C\C2C[C@@]2(C(=O)O)NC(=O)[C@@H]2C[C@@H](Oc3ccncc3)CN2C1=O)OC1CCCC1
CHEMBL3701197,CCC(=N\O)/C(C)=C/c1ccc(F)c(C)c1
CHEMBL4586794,Cn1cncc1[C@](O)(COc1ccc(C#N)cc1-c1ccc(OC(F)(F)F)cc1)c1ccc(C#N)cc1
CHEMBL4537788,O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)[C@H](C1CC1)N2S(=O)(=O)c1ccc(F)cc1
CHEMBL3697701,CCC(=N\O)/C(C)=C/c1ccc(F)cc1
CHEMBL4093612,COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4552345,CCNC(=O)c1cc2c(N3CCOC[C@H]3C)ccnc2[nH]1
CHEMBL4577237,C[C@@]1(Cc2ccc(C#N)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(C(=O)NC3(c4nc(C5CCC5)no4)CC3)n21
CHEMBL4538591,CN(C)c1ncnc(-c2ccc3nc(Nc4cc(CN5CCN(C(=O)CC(F)(F)F)CC5)ccn4)[nH]c3c2)c1Cl
CHEMBL4635540,Cc1cc2c(-c3ccco3)cnc(N[C@H]3CCN(C)C[C@@H]3C(=O)NC3CCCCC3)c2[nH]c1=O
CHEMBL308515,Cc1nc(-c2cnn3c2n[n+]([O-])c2ccc(Cl)cc23)no1
CHEMBL184150,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1cccc(C)c1
CHEMBL3286797,COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1
CHEMBL3797887,C[C@@H](c1cccc(C#N)c1)n1cc(Cl)cc(C(N)=O)c1=N
CHEMBL84859,CCOC(=O)C(C)NC(=O)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL2163550,C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O
CHEMBL1093534,On1ncc(C2CCNCC2)c1-c1cccc(-c2ccccc2)c1
CHEMBL1851667,N=c1ccc(-c2ccc(OCc3ccccc3)cc2)nn1CCCC(=O)O
CHEMBL4538591,CN(C)c1ncnc(-c2ccc3nc(Nc4cc(CN5CCN(C(=O)CC(F)(F)F)CC5)ccn4)[nH]c3c2)c1Cl
CHEMBL3480577,Cc1ccc2nc(CNCCCOc3ccccc3)cc(O)c2c1
CHEMBL4088216,CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21
CHEMBL4455357,Cn1nc(C(F)(F)F)cc1-c1cnc(N2CCc3cc(S(=O)(=O)Nc4c(F)cc(Cl)cc4F)cc(N4CCCC4=O)c32)nc1
CHEMBL4643852,Cc1c(N2CCCC2)nc2ccc(Br)cc2c1C(=O)NC[C@H](CCC(=O)O)c1ccccc1Cl
CHEMBL4540759,CC(=O)N1CCC(c2ccc(C(=O)NC3=NCCN3)cc2C(F)(F)F)CC1
CHEMBL4545807,Cn1c(-c2csc(C3CCN(CC4=NC5N=CC=CC5N4)CC3)n2)nc2ccccc21
CHEMBL3617968,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N[C@@H]1c1ccc(C#N)nc1
CHEMBL301605,c1ccc2c(c1)[nH]c1c2ncc2[nH]c3ccccc3c21
CHEMBL4639128,COCc1nc2cnc3cc(-c4c(C)noc4C)c(OC[C@H]4CCNC4)cc3c2n1[C@H](C)c1ccccc1
CHEMBL31796,O=C(C(=O)N1Cc2ccccc2C1)c1c[nH]c2ccccc12
CHEMBL82672,CC(NC(=O)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12)C(=O)O
CHEMBL320137,Oc1c(-c2ccsc2)cnc2c(-c3ccccc3)cnn12
CHEMBL1939880,Cn1nc(C(=O)NCc2ccc(C(=O)O)cc2)cc1-c1ccc2[nH]ccc2c1
CHEMBL4093612,COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL541273,Cl.NCC1(CC(=O)O)CCCc2ccccc21
CHEMBL371300,C[C@H](N)Cn1ncc2ccc(O)cc21
CHEMBL4456585,O=C(NNS(=O)(=O)c1ccccc1F)c1cc(F)cc(-c2ccccn2)c1
CHEMBL4445670,CN1CCN(c2cnc3c(C4CCN(C(=O)c5ccc(OC(F)(F)F)cc5N)CC4)ncnc3c2)CC1
CHEMBL4578164,CC(=O)c1c(NS(C)(=O)=O)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2n(C)c1=O
CHEMBL3609637,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1
CHEMBL3337895,COc1cccc(CNC(=O)c2nc3scc(CN(C)Cc4ccccc4)c3c(=O)[nH]2)c1
CHEMBL4584981,CO[C@@H](C)c1c(Nc2ccc([C@@H](N(C)C(=O)C3CCS(=O)(=O)CC3)C(F)(F)F)cc2)cnc2cc(Cl)nn12
CHEMBL4538174,C[C@@H](NC(=O)Nc1cc2[nH]ncc2c(CO)n1)c1ccccc1
CHEMBL4637208,CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1O[C@H](CF)[C@H]2c1ccccc1
CHEMBL2204283,N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)N3CCCC3)c(=O)n3ccccc23)CC1
CHEMBL4540759,CC(=O)N1CCC(c2ccc(C(=O)NC3=NCCN3)cc2C(F)(F)F)CC1
CHEMBL128814,CC(=O)[C@H]1CCC2C3CC[C@@H](CCO)CC3CC[C@@]21C
CHEMBL347801,Cc1nnc2ccc(-c3ccc(F)cc3)nn12
CHEMBL4568735,CO[C@@H](C)c1c(Nc2ccc([C@H](N(C)C(=O)C3CCS(=O)(=O)CC3)C(F)(F)F)cc2)cnc2cc(Cl)nn12
CHEMBL96,NCCCC(=O)O
CHEMBL274600,CNc1nn2c(-c3ccccc3)nnc2c2ccccc12
CHEMBL1651534,O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1
CHEMBL299111,CC(C)c1cc([N+](=O)[O-])cc(C(C)C)c1O
CHEMBL4635134,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O
CHEMBL38686,O=C(O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1
CHEMBL4539943,O=C(O)[C@@H]1[C@@H](Cn2nnc3ccccc3c2=O)CC[C@H]1C(=O)c1ccc(OCCC2CCOCC2)cc1
CHEMBL3337894,COc1cccc(CNC(=O)c2nc3scc(COCc4ccc(C(=O)O)cc4)c3c(=O)[nH]2)c1
CHEMBL15093,CN(C)C(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL526,CC(C)c1cccc(C(C)C)c1O
CHEMBL561132,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL4585920,Nc1cnc(N2CCc3cc(S(=O)(=O)Nc4c(F)cc(Cl)cc4F)cc(N4CCCC4=O)c32)nc1
CHEMBL4539555,CS(=O)(=O)NCC[C@H](NC(=O)c1cncc2c1cnn2-c1ccc(F)cc1)c1ccnc(S(C)(=O)=O)c1
CHEMBL4516843,NS(=O)(=O)c1cc(NC(=O)C2(c3ccccc3Cl)CC2)ccc1Oc1cccc(Cl)c1
